JGA1_FoxPos	JGA3_FoxPos	JGA5_FoxPos	JGA7_FoxPos	JGC1_NcolPos	JGC3_NcolPos	JGC5_NcolPos	JGC7_NcolPos	JGD1_ElavPos	JGD3_ElavPos	JGD5_ElavPos	JGD7_ElavPos
ARCH1021_IRF_IRF9_IRF4_IRF8	0.940709961294625	1.06772369963108	1.10642595076466	1.07453871069488	1.07931547801746	1.05363788975862	1.04969785840866	1.09153364561704	0.950443498711772	0.929221525449709	0.926638724827292	0.965059787279035
ARCH1022_zf_C2H2_ZNF787	1.03134390677871	1.1361734801349	1.00448258627754	1.13689892977557	0.979677501806836	0.993854587268242	1.0340483893906	0.957959013334934	0.912127989021042	0.937074405265378	0.97357179697064	0.920510260347453
ARCH1023_MBNL2	0.953287879138441	1.03417411603055	1.06356379975119	1.01161428748592	0.985428865885337	1.02059668305954	0.976700590176525	1.03233560791349	1.01376550470294	0.963854355577622	0.921584593026439	0.952453014400781
ARCH1024_zf_C2H2_ZNF197	0.988805311297101	1.14243033024423	0.978997270650312	0.934780336464139	1.0478205786297	0.989649780985545	1.02766035598428	1.04548203043237	1.07750339961576	1.01190764747583	0.957355614375128	1.04627550562749
ARCH1025_zf_C2H2_ZNF124	0.98470966799587	1.00607072144459	1.02044557489371	0.984123949979573	1.03950784256771	0.948066849499661	0.949858571986918	1.04054832169426	0.959660243926962	0.980942244571664	0.987799915051961	0.912535161698594
ARCH1026_zf_C2H2_BCL11A	1.04145003851894	1.03066010935249	1.0643779337342	1.02796811449038	1.08247858914002	1.03685509519848	1.04981173291616	1.07043916448633	1.04935256317818	1.10052838036853	1.12004701076236	1.08670774824172
ARCH1027_Ets_IRF_SPI1_IRF4_IRF8_Irf4_Irf8	1.00037161195677	1.03250810859434	1.05288943437732	1.03611243762174	1.1273488167027	1.02604647117296	1.05210822654837	1.05888578929046	1.03790572965807	1.0547715907125	1.05571611097591	1.03030373966602
ARCH1028_IRF_IRF4	1.01637673251798	1.05134324822043	1.0757936914937	1.0594691287177	0.979764637246094	0.997858523788399	0.976197462296857	0.997714021568961	1.04294932968863	1.08097404779616	1.10888493856422	1.07267528912699
ARCH1029_STAT_zf_C2H2_STAT2_ZNF71	0.955492286010958	1.09758306967219	1.08830811748532	1.04927301286828	1.04353632663291	1.03521481690947	1.07500896316227	0.979406822286636	0.952185428376358	0.958675581049649	1.05207656191762	0.949128719827519
ARCH102_islike_FOXL1_FOXC1	1.03385649206181	0.996676666652677	1.05822548115973	1.08189896972185	0.963925844445534	0.929479235024284	0.989234102109762	0.903253751470713	1.06940928392091	1.19732411925311	1.17340919399951	1.18180995158642
ARCH1030_zf_C2H2_ZNF41	1.0587291477865	1.02482624451914	1.05298830584353	1.10477998616195	1.03265161668621	0.927894269945639	0.924492088234524	0.965963584528936	0.930101648605253	0.956131296391405	0.988395304631118	0.987169253705744
ARCH1031_zf_C2H2_PRDM1	0.97458576589128	0.988986645420366	0.942001750013366	1.02637929205685	1.00547326895105	1.01062064757548	1.01795570725387	1.00047678982896	1.05943310219653	1.0300935934147	1.02953058611685	1.05463652638972
ARCH1032_zf_C2H2_ZNF34	1.04135016900975	0.980910443844592	0.980091497465208	0.947244722319792	0.895320314777033	0.986524127316716	0.957546986734019	0.929429780423987	1.05142575898225	1.01479312307501	1.02959858314144	1.03431308764777
ARCH1033_HMGbox_Sox_pan	1.02326673039717	0.868408998384389	1.0036619305698	1.01050164403802	0.968125416243121	0.952853491297115	0.957412181937408	0.9596784563408	0.989107070543452	1.05790012083173	1.0921496755041	1.1170392529653
ARCH1034_zf_C2H2_Ets_BCL11A_SPI1_SPIB_Spib	1.04083350788389	1.05606857175935	0.98286853029018	0.99460918915744	1.09295518623973	1.00504923130452	1.06552591333429	1.05163856461189	1.06022362559078	1.07749824699939	1.09189617506979	1.04867005107656
ARCH1035_HMGbox_Sox_TCF7	1.02255381659713	0.943992858135095	0.945309492745971	0.962180000490264	0.904576445850856	0.863152314663836	0.820649700413401	0.84975893583044	0.941663561998866	0.887298265389797	0.883657953548618	0.930336180144444
ARCH1036_HMGbox_Sox_Tcf7	0.997717219005051	0.887909062932483	0.938342255488909	0.999847419204836	0.880570526485139	0.883437941867512	0.86650220479215	0.897102523403527	0.923105299212613	0.837917159731407	0.925347917177378	0.920537015972701
ARCH1037_IRF7	0.967568336344302	1.05460628270111	1.08217970064839	1.06160708561007	0.940829348727128	0.895968626078154	0.945373104682774	0.875325620057449	1.04069276882992	1.02357312449768	1.04045296186115	1.02525119292444
ARCH1038_YBX1	1.09501783960612	1.10476066793535	1.04502760666703	1.06406180184922	1.02293948809775	1.04468407970125	1.05806450852819	1.13177072125659	0.99673496129944	0.914127981837435	0.933860549001293	0.956047614284689
ARCH1039_zf_C2H2_Zfp740	0.93402143781199	1.012736755357	1.00060757289916	0.906689471377564	1.02752353686202	0.979401100794117	0.979689359748325	1.04531639264832	0.975648483013645	0.909045052532637	0.892366438656982	0.898904203502977
ARCH103_zf_C4_Nuclear_receptors_nhr_65	1.01552635646663	0.944888840112466	1.0263081671213	1.05770110883666	1.04547878855797	1.04339864427891	1.0631016367461	1.00021799666349	0.953538207219688	1.0211827142521	0.968359701896681	1.04786975450433
ARCH1040_zf_C2H2_ZNF449	0.907997847368603	1.04676011609975	1.01490114591772	0.969080220858448	1.05709827310658	1.05567228530657	1.0576673680096	1.12519287592583	0.968878276247233	0.95483813487473	0.966821756778653	0.930659838811762
ARCH1041_GCM_GCM1	0.859927682420404	0.960555900874455	0.803922040802507	0.858492187262231	0.946748701481812	0.949467781386329	0.953413192546111	0.999066472950703	0.922611925437606	0.870882983445078	0.865869308453736	0.819699091351697
ARCH1042_zf_C2H2_lola	0.892860046337841	0.824866150582018	0.841438627592503	0.829136785764653	1.01652331371661	0.985402551247698	1.03144759972529	1.07210621010413	0.929722023687374	0.928907788325973	0.918228832393696	0.945047789187002
ARCH1043_zf_C2H2_ZNF793	0.883703720800902	0.907430422992047	0.923277107755282	0.816166146423709	0.987864578778376	0.987892370261835	1.0562787456446	1.0823035052072	0.976194033294215	0.899337158421906	0.886469263976545	0.887760179197013
ARCH1044_zf_C2H2_ZNF449	0.908325217987079	0.984646372927599	0.90716452740912	0.857111497169584	1.02225930972951	1.01168514074323	0.974177345356747	1.02363014123086	0.986206736344327	0.940685075598091	0.904799792114483	0.875631543063914
ARCH1045_TFCP2	0.96685274002867	0.984266328050019	0.901168515694653	0.953056151662731	0.975635927954498	1.14000596132087	1.02348437712114	1.04589365498325	0.950886879175251	0.984827701140988	0.937394028047829	0.945387961929095
ARCH1046_PH0126.1_Obox6	1.03458651620688	1.1213203407077	1.13457435629629	1.15744302515779	0.917319939387245	0.948512740351782	0.937232006145356	1.01677565944609	1.09920098886326	1.09827638469237	1.09011425403387	1.10238527146449
ARCH1047_ETV6_ETV7_ELF3	0.948376325662786	1.03489206398649	1.07839264924559	1.09807300075726	1.08426712244773	1.0559820198563	1.05797768791717	1.06304093721468	0.978370457829963	1.01129271733706	0.991980999288771	1.04957857692787
ARCH1048_EHF_ELF3_ELF5_Ets98B	0.986381768867451	0.969167273768655	1.04810833944158	0.970972991556247	1.15053064033716	1.16854390896003	1.13689493171141	1.01226953116745	1.05294165859582	1.12770178296591	1.05549001675982	0.982397758924137
ARCH1049_TRP2	0.981974904593643	1.06457837869906	1.03600872905843	1.01385244016703	0.896215965138303	0.963303544491804	0.94447615271231	0.980318412536624	1.02854176316219	1.07741087091585	1.02018157514235	1.05094511805263
ARCH104_CG4956	1.0308133800777	0.949286965670902	1.00637820101789	1.05085748553872	0.910994410385864	0.920951993665711	0.909181345814339	0.958137470677209	0.957171219745124	0.901206882243989	0.962529460835306	0.943690947357839
ARCH1050_Pcbp2	1.03784970284943	0.89241202873079	1.01086657170586	1.03345655456398	0.990107082866741	1.01765085164688	1.04270985754209	1.01724593672837	1.02555588090536	1.05244915963148	1.06374044575199	1.08113252511103
ARCH1051_TF3A	0.927625049561327	0.880251688998634	0.971900477070752	0.931148333624565	0.907222777476623	0.999754233221362	0.889123523269865	0.8717889508855	1.03561638904637	1.02990050333606	1.0176919679475	1.01326626690742
ARCH1052_Unknown2	1.00597627256274	0.974705503791376	0.995623448288345	1.00074932017832	0.921052543036472	0.897264921111628	0.890456900259512	0.933835494935896	1.02417276081998	0.920669454751664	1.00868723021465	0.997094158079504
ARCH1053_HNRNPA2B1	0.955436199054816	0.881593710193098	0.873352232401895	0.872628688464531	0.83670095359092	0.881997740603525	0.890607079276457	0.855920674168643	0.900540889618215	0.891762188481753	0.910204230254166	0.876494315010632
ARCH1054_zf_C2H2_ZNF485	1.1015515259705	1.0322178410316	1.09538498925104	1.10278229952971	0.884177258911301	0.963300124556118	0.991811028774272	1.00876686842984	1.03763509235755	1.04252571393085	1.07278327662078	1.01882530685525
ARCH1055_zf_C2H2_ZNF480	0.971993469089247	0.990697149198321	0.928336390141637	0.900569308825124	0.996589926861702	0.935647061132928	0.916837094897103	0.981308527756666	0.96538971913583	0.903882058362724	0.993254342215946	0.955815456317469
ARCH1056_zf_C2H2_ZNF10	0.862827711540499	0.777515224454275	0.682006420290801	0.643094780909062	0.890537260884348	0.936238783515125	0.967902101468144	0.895331236638536	0.830501396573615	0.764057589435013	0.875519834777345	0.830151020787318
ARCH1057_STB5	0.995019869817823	0.926730803124574	1.13581670434589	1.2007316792134	1.10601956755511	1.09034019819308	1.16871177739388	1.03778893111285	0.953224761922586	0.909076034079338	0.920980789217104	0.997501467784602
ARCH1058_zf_C2H2_ZNF222	0.938018899887658	1.01356068795705	1.04156847558702	0.975396974609073	1.02858178829138	0.979084277186123	0.998531504113028	1.01968279728278	0.998275084073393	1.03510702971306	0.965412518698313	0.991897851500643
ARCH1059_T_box_Tbx3	0.927800691769651	1.07150612358235	1.02934417034896	0.978558849168958	1.06371713824217	1.08549424175667	1.04415309677878	1.05037084319739	1.00162526425927	0.906862992383595	0.919334395671929	0.966766320827353
ARCH105_zf_C2H2_ZBTB20	1.12875659521992	1.21758637151749	1.13675725972983	1.2020666345875	1.03578166555851	1.02742112258234	1.09079816363723	1.04039295151544	1.04880155408645	1.03573679799141	1.08185022196749	1.01959886660199
ARCH1060	1.0681793233663	1.11778685390467	1.12725361017148	1.10882465448737	0.990021428525413	1.00402797508375	1.0167829920088	1.01368536192619	1.02065209847705	1.02344255360784	1.03750258516135	1.02748455452276
ARCH1061_nit-4	0.993011616613482	1.06066707978053	0.870646493988257	1.15160951659247	0.836962261220686	0.832433164509089	0.869807627335024	0.926560435391237	1.02951555612121	1.15287369776425	1.16912553399175	1.12297656281059
ARCH1062_ZNF354C	1.04136588774013	1.0134450909833	1.01970218973415	1.034500353345	1.0122042688947	0.97487699774316	0.986467219351997	1.03047641385878	0.994102023206055	0.991954593252278	0.971198792084327	0.966679110923148
ARCH1063_islike_ERG_FEV_FLI1_ETV6_ETV7_ELF4_ELF1_Eip74EF_ELF2_EHF_ELF5_ELF3_Elf5	1.01018263942236	1.1710950833169	1.14602025144178	1.01621620607915	1.02515288997611	0.969680261802678	0.998456811821246	1.03778893111285	1.02483593995702	0.999577195147147	0.949764448795228	0.966076690361469
ARCH1064_islike_ERG_FEV_FLI1_Eip74EF_ELF4_ELF2_ELF1	1.03402008760848	1.08452981101056	1.15334463607079	0.996531251240763	0.989445099080559	0.937067639412394	0.950495307200074	1.02983358765569	1.02960760042663	1.06361594491749	0.993969910652032	1.04670015769008
ARCH1065_islike_ERG_FEV_FLI1_ETV4_ETV5	0.98846101975417	1.07103053196605	0.997890743305673	0.988110445897788	0.913670994172937	0.917701986630135	0.969687365143214	0.984438591371923	1.09034478181045	1.08896717349794	1.11368600870003	1.09096934725443
ARCH1066_SPDEF_Ets_SPIC_Spic_SPI1_SPIB	1.07167234757794	1.16624983054979	1.06457017437746	1.03169456544917	0.930211073119411	0.959867525292813	1.00469443438654	0.975275863133017	1.03465999704759	1.07007061449942	0.993476142902201	1.0514407807112
ARCH1067_Ets_SPIB	1.05677000434431	1.04730989425924	1.09121372467184	0.941993892759503	0.971438510385306	0.929900296837643	0.953417526932002	0.968474168800031	1.04392030052784	1.03953070567636	0.983286523320595	1.02200430888867
ARCH1068_Ets_SPIB	1.01129669104142	1.04525628236566	1.00624203836046	0.929860265871671	1.00638200502982	0.930982784611015	0.985021846136829	1.01466668360462	0.987019881480606	1.02257042729574	0.971163371584914	0.990600087838095
ARCH1069_Ets_SPI1_Spi1	1.08578550185078	1.19281073507122	0.996618688951763	0.981979395347536	0.963659590205212	0.951385214795451	0.983073197807841	0.962101471957203	1.02028348727556	0.982363467358461	0.984670594935988	0.997640249218317
ARCH106_POU2F2	1.10978546643372	1.07572610448894	1.10462200642593	1.11984870902908	1.0857410844315	1.1036248029067	1.07783545473939	1.06205994175488	1.04823402077796	1.06419110562854	1.05653640321443	1.01725299048162
ARCH1070_Ets_ETV2_Etv2	0.964901922989863	1.16175638190698	1.03592997593676	1.02421639057167	1.02889007920023	0.999894725425625	1.01689948375683	1.00416848537311	1.02444503044645	1.03371492481609	0.965684480619177	0.99736070896263
ARCH1071_Ets_ETS1_ERG_ETV5_Ets1_Erg	1.01080274308805	1.17320611546348	1.06180378979559	0.997783316135322	1.07844666242739	1.00844998246617	1.03001781466102	1.06661296105338	1.01259406407151	0.966732631979398	0.954992858740729	0.908791214278183
ARCH1072_Ets_Elf2	1.07458119372287	1.10755632568547	1.10561404541323	0.981694014300611	1.00601284624649	0.95784154720798	1.02856546833747	1.04095320430971	1.02969321195488	1.15929383768816	1.09173390112951	1.0355477806155
ARCH1073_ATHB20	1.09395131386936	0.999015805768291	1.22123899244157	1.26802283648528	1.27007190170327	1.13172778076343	1.19490179360343	1.10783137656754	1.0759567768165	1.0540559522416	1.15177249015911	1.07324227402333
ARCH1074_ANAC062	0.9513746978701	1.05171090419735	1.09287632439822	1.14174260518959	0.983288404386819	1.12397258241595	1.10623787550617	1.11300284476884	1.06398002538192	1.06099944421492	1.10625353938286	1.08404920417017
ARCH1075_Brn2	0.960853217691529	0.855088148226371	0.989180681849034	0.87688436145529	0.967355144436733	1.01075986643621	1.02427029880688	1.02731181619541	1.00911074329719	0.955200301945064	0.971305747199401	0.900377298173836
ARCH1076_HMGbox_Sox_SOX8	1.18472005658522	1.00538323291005	0.813185943746331	0.817826871762675	0.770661080256571	0.956509731930995	0.828453918152627	0.99784841192747	1.30661880860991	0.990750834016154	1.08490886417031	1.24774110553062
ARCH1077_HMGbox_Sox_SOX8_SOX10_SOX9_Sox10	1.26774194472044	0.782927747467312	0.692180641772273	1.12385988968662	0.90660407587798	0.743764573055494	0.745170190930934	0.783414832058719	1.05561595050175	1.43330243505826	1.36431005110733	1.43872947010559
ARCH1078_HMGbox_Sox_SOX10_SOX9_Sox10	1.27463184659392	0.920469108508867	1.0036619305698	0.512529510131812	1.26467459324155	1.02690222302548	0.754484818317571	0.488897977901306	1.29221952561421	0.768582465176168	0.832258854705994	0.729355911928526
ARCH1079_HMGbox_Sox_SOX21_SRY	1.12107970601009	0.983283273393987	0.979574044236121	1.00206956994109	0.759797955887267	0.938629825630743	0.926938491075873	0.82848387065978	1.15861879306245	0.958066784845638	1.08019225603308	1.12240938608021
ARCH107_zf_C2H2_br	0.996043803216817	1.15292818139501	1.12693722304358	1.10358321022171	1.17857127429184	1.14179483285472	1.14395267592132	1.092980641216	1.13450575639892	1.08208320755066	1.10482847961553	1.13872579422529
ARCH1080_HMGbox_Sox_SOX15_SOX14_SOX2_Sox1	1.33375925544733	0.982638497477007	0.96031440532924	0.886942301624207	0.898807194193411	0.878128402728505	0.847140848637273	0.868874807664736	1.15768817555799	0.957403762849205	0.984687216373758	1.11764610964587
ARCH1081_HMGbox_Sox_SOX7	1.40569568618719	1.02007542749727	1.10852213227112	0.924514953682742	0.775221204991817	0.715408548707754	0.628737348597976	0.545132721838311	1.15305742285575	0.988177455226501	0.98886670370981	1.02034246746478
ARCH1082_HMGbox_Sox_SOX18	1.06703357959592	1.11315875067921	1.09490392425796	1.08887592424891	1.05347393617021	1.06656797412947	1.06858364826094	0.866241853702115	1.12624213395213	1.20638260356766	1.29209137260291	1.21559318654754
ARCH1083_HMGbox_Sox_SOX18_Sox17	1.56253376617284	1.35055036438111	1.38558638202556	1.35565164801098	0.877070350752248	0.866354087862207	0.807199914793908	0.849850314777376	1.3351191212014	0.914348105123372	0.97351379793591	1.03082302219232
ARCH1084_HMGbox_Sox_Sox3	1.4085140405527	0.908196187062082	0.929316602379441	0.666288363171355	0.829454787234043	0.867011745317569	0.899385876140151	0.750048450569084	1.14015006364468	0.881177348609619	0.993295242688489	1.00766277305915
ARCH1085_zf_C2H2_sens	0.850268011262651	1.04036883100051	1.14704220636548	0.973659212657282	0.785439020301165	0.784913179533073	0.772665175385464	0.93448517397652	0.754761562279398	0.782066368073995	0.912082424103896	0.833549613632601
ARCH1086_THAP_finger_CG14860	1.02799576570827	0.987536746154867	1.11174860001577	1.19982961950397	1.18140641457763	1.21200906151076	1.14050030675912	1.20624828289964	1.13479633244854	1.00249886762109	1.02117116796039	0.930359509704104
ARCH1087_zf_C2H2_BCL6_BCL6B	0.991197582211529	0.953874693511951	1.01448308346004	1.01892502346683	0.952369512934957	0.976191002135336	1.01278686292081	0.995256597870515	0.974226757736922	0.964747864237867	0.891298156131888	0.941467126679989
ARCH1088_zf_C2H2_ZSCAN23	1.33731865872149	1.26261421128143	1.22228136099094	1.31288347422927	0.934759481961147	1.18047498791038	1.00205014932802	0.998574119863417	0.966160752667596	1.01962698897743	0.916347184585615	1.04937942430533
ARCH1089_Homeodomains_POU6F1	1.06385323289106	1.03124494721852	1.13961613630435	1.10235117186476	1.05558510638298	1.0148916707094	1.06567941577616	1.09325479021127	1.08951617422175	1.12704067587584	1.09370859360212	1.11819234447086
ARCH108_Pou1f1	1.11240597520924	1.01838175387476	1.10561118660875	1.02442860266199	1.16420595661893	1.12985338144384	1.14562149271987	0.998694444495284	1.02193356429996	1.08755937760106	1.14905795264846	1.10791940128622
ARCH1090_Homeodomains_POU6F1_POU1F1_POU3F2_POU3F1_POU3F4	1.22041368878636	1.14468313957201	1.17439421523538	1.17088331603334	1.08745781420694	1.10729785759129	1.06483678726046	1.1121119724157	1.20838088506348	1.19568206810377	1.18944603640471	1.18449661665912
ARCH1091_Homeodomains_POU6F1	1.04249219185112	1.06949744036268	1.15331331186748	1.04120946784977	0.96218930938263	0.995608906336943	1.03127174175135	0.956318546310636	0.953768815722654	1.075382873086	1.15294856826343	1.15323317065298
ARCH1092_POU2F2	1.02797894970739	0.867762795172332	1.05140988159595	1.00284781595689	0.929430686814575	1.06406630347783	1.11430994940397	0.949296780993243	0.991742366963578	1.1128795875854	1.11311298099456	1.06977102001613
ARCH1093_POU3F2	1.12412236347944	1.10799934821574	1.19512465179449	1.23547760653307	1.17471939928404	1.19743173366091	1.20270265956854	1.08556378964107	1.0896465532044	1.09722675607773	1.15036387288009	1.11607830391826
ARCH1094_POU3F1	1.09664133963242	1.0030970338964	1.05543151434295	1.12456833497206	1.21237601983683	1.22761298292846	1.22368006470881	1.13454187238166	1.11233466233632	1.15355385923786	1.1976536140368	1.19659954300774
ARCH1095_zf_C2H2_her	1.0178878204529	0.952498440089501	1.00588981498838	0.923496594325214	0.943380796355981	0.876217664703456	0.905292809714774	0.902004276093891	1.08216965454415	1.03014194285392	1.02361205551209	1.02469369316719
ARCH1096_zf_C2H2_sens	1.07408976939648	1.06253017963472	1.00675283840701	1.0662944508995	0.906860823413628	0.953332625879114	1.00022307817017	0.989643963497522	0.968138596481355	1.00572085663548	1.08097400702893	1.05158187582402
ARCH1097_zf_C2H2_sens_2	1.0088680277582	1.02597029153404	0.956812361099752	1.10747117275094	0.950523429469152	0.954121774209114	1.08320851283879	1.07147421467598	0.961873831566138	1.0530530445801	1.10826738637858	1.08768550889148
ARCH1098_Doublesex_DM_dsx	1.13450675617366	0.967309548350147	0.855191230781365	0.946208326397191	1.27480820376432	1.07938833664679	1.19739058197157	0.923136554546565	0.941069202502549	0.899455640360964	0.838927595528958	0.696502042021836
ARCH1099_Myb_CG8765	0.907637737117585	1.00138017562741	1.00001603876181	0.999091557877212	0.98831854079322	0.963952561878589	0.992408361362066	0.94233253181673	0.929775555804817	0.962485195766605	0.922980674305679	0.962179623228186
ARCH109_DPRX	1.00108279372579	0.955606102210511	1.06448992636191	0.997240806720285	0.897306681348347	0.949336537870849	1.00677743087687	0.883825143958235	1.07021146285165	1.1190560692965	1.09726349002592	1.07162711904013
ARCH10_GATA2_GATA3_GATA3	1.11751895231352	1.20313365312626	1.11107725424282	1.20302065572606	0.95990414911318	1.02014628734768	0.985084035785553	1.02115688438226	1.3920372236849	1.46378507936837	1.32469662142159	1.41060247310134
ARCH1100_zf_C2H2_ZNF337	1.03738823121632	1.01428263776788	1.07039114983427	1.08444790522866	0.955369850457577	1.02339144619463	1.02884293406942	0.970305875361227	1.03612638428111	1.0501423781615	1.04529227796283	1.08145876596299
ARCH1101_zf_C2H2_ZNF3	1.13701672687316	1.11239670985752	1.15684309734503	1.25663081420685	1.06669458064435	1.1681234484286	1.11337228311268	0.995256597870515	0.999904988861265	1.08042342877724	1.08236634138491	1.10215788176328
ARCH1102_zf_C2H2_ZNF154	1.09289008090732	0.902374416632197	1.11817369446031	0.988965392789553	1.02665999282811	1.16213214539921	1.1280287724846	1.15429446019219	0.960881185713129	0.981393628302749	0.991071534710277	0.967993099702376
ARCH1103_zf_C2H2_ZNF433	1.09174118603084	0.984791046211897	0.989913137000347	1.04525180182326	1.05030710112289	1.06086062987156	1.09765177405114	1.12984736694359	1.09299209169077	1.09108107996678	1.06968754007071	1.1110219714315
ARCH1104_zf_C2H2_ZNF525	1.04474137817705	0.956067974030716	1.01047271479945	1.046675484933	1.07701837585504	1.09009261867487	1.16275130950116	1.07204709393508	1.00954207314939	1.0940997445449	1.08383192465853	1.09547909096794
ARCH1105_bZIP_skn_1	1.08173135788798	1.10648343207638	1.10029958423345	1.08812193538051	1.0062536432527	0.971692426088629	0.939330578449818	0.967760482205102	1.00406685698113	1.12529298729142	1.01184974936328	1.06352296321052
ARCH1106_zf_C2H2_ZNF24	1.09804475521183	1.02740674011341	1.13068509825332	1.07628219036396	1.1171929035161	1.08134413096437	1.07402562504718	0.999491732329539	1.02407133826511	1.05089961147552	1.05126013023051	1.03716577079935
